Date,Stock Price,Gold Price,GBI
2023-01-03,89.12000274658203,171.05999755859375,1.0
2023-01-04,88.08000183105469,172.6699981689453,0.9791149929630598
2023-01-05,86.19999694824219,170.52000427246094,0.9702981109706996
2023-01-06,87.33999633789062,173.7100067138672,0.9650761935117421
2023-01-09,88.0199966430664,174.10000610351562,0.9704112699492553
2023-01-10,88.41999816894531,174.74000549316406,0.9712508834165084
2023-01-11,91.5199966430664,174.6199951171875,1.0059937766381917
2023-01-12,91.12999725341797,176.63999938964844,0.990251645894026
2023-01-13,92.12000274658203,178.75999450683594,0.989137984692177
2023-01-17,91.29000091552734,177.58999633789062,0.9866837674996005
2023-01-18,91.12000274658203,177.0800018310547,0.9876827677758508
2023-01-19,93.05000305175781,179.88999938964844,0.992847717376102
2023-01-20,98.0199966430664,179.2899932861328,1.0493778733043935
2023-01-23,99.79000091552734,179.6300048828125,1.066304925195553
2023-01-24,97.69999694824219,180.27999877929688,1.0402082023080015
2023-01-25,95.22000122070312,181.11000061035156,1.0091576597381497
2023-01-26,97.5199966430664,179.47000122070312,1.0429778425044907
2023-01-27,99.37000274658203,179.22000122070312,1.064246170593111
2023-01-30,96.94000244140625,178.75999450683594,1.0408927029097927
2023-01-31,98.83999633789062,179.41000366210938,1.0574487687188099
2023-02-01,100.43000030517578,181.6699981689453,1.0610931782709512
2023-02-02,107.73999786376953,177.89999389648438,1.1624500478260609
2023-02-03,104.77999877929688,173.4600067138672,1.1594507356738792
2023-02-06,102.9000015258789,173.82000732421875,1.136289222772102
2023-02-07,107.63999938964844,173.97999572753906,1.1875383433577256
2023-02-08,99.37000274658203,174.41000366210938,1.0935966744335492
2023-02-09,95.01000213623047,173.02999877929688,1.0539528763472905
2023-02-10,94.56999969482422,173.36000061035156,1.0470749218604125
2023-02-13,94.61000061035156,172.47999572753906,1.0528623186674733
2023-02-14,94.68000030517578,172.61000061035156,1.0528477342213571
2023-02-15,96.94000244140625,170.88999938964844,1.0888289222244052
2023-02-16,95.51000213623047,170.75,1.073646747289733
2023-02-17,94.3499984741211,171.25999450683594,1.057448540196436
2023-02-21,91.79000091552734,170.6199951171875,1.0326156891975895
2023-02-22,91.6500015258789,169.66000366210938,1.0368746929710557
2023-02-23,90.88999938964844,169.57000732421875,1.0288222117074706
2023-02-24,89.12999725341797,168.35000610351562,1.0162113166391589
2023-02-27,89.87000274658203,169.00999450683594,1.0206471744455758
2023-02-28,90.05999755859375,169.77999877929688,1.0181661983995005
2023-03-01,90.36000061035156,170.75999450683594,1.0156951140405572
2023-03-02,92.0,170.66000366210938,1.0347354946842757
2023-03-03,93.6500015258789,172.49000549316406,1.0421185416531091
2023-03-06,95.12999725341797,171.6199951171875,1.0639540429828536
2023-03-07,93.86000061035156,168.6199951171875,1.0684267444817312
2023-03-08,94.25,168.5399932861328,1.0733754472661992
2023-03-09,92.31999969482422,170.1999969482422,1.0411409218948469
2023-03-10,90.62999725341797,173.8699951171875,1.0005080682101493
2023-03-13,91.11000061035156,177.86000061035156,0.9832433783983594
2023-03-14,93.97000122070312,176.8300018310547,1.0200149834509393
2023-03-15,96.11000061035156,178.2100067138672,1.0351654388150537
2023-03-16,100.31999969482422,178.57000732421875,1.0783314605021992
2023-03-17,101.62000274658203,183.77000427246094,1.061396978950105
2023-03-20,101.22000122070312,183.83999633789062,1.0568165499578994
2023-03-21,104.91999816894531,180.3699951171875,1.11652191322483
2023-03-22,103.37000274658203,183.44000244140625,1.0816176127751203
2023-03-23,105.5999984741211,185.74000549316406,1.0912687736020494
2023-03-24,105.44000244140625,183.64999389648438,1.102015643033291
2023-03-27,102.45999908447266,181.9499969482422,1.0808752322519581
2023-03-28,101.02999877929688,183.44000244140625,1.0571328547434875
2023-03-29,101.38999938964844,182.52999877929688,1.0661888583040808
2023-03-30,100.88999938964844,184.17999267578125,1.0514265474737108
2023-03-31,103.7300033569336,183.22000122070312,1.0866877729031799
2023-04-03,104.36000061035156,184.5399932861328,1.0854675450062647
2023-04-04,104.72000122070312,187.97999572753906,1.069279580731642
2023-04-05,104.47000122070312,187.8300018310547,1.0675787172801305
2023-04-06,108.41999816894531,186.49000549316406,1.1159046932819148
2023-04-10,106.44000244140625,185.11000061035156,1.1036929383992276
2023-04-11,105.3499984741211,186.27999877929688,1.0855293683300156
2023-04-12,104.63999938964844,187.19000244140625,1.0729719009168384
2023-04-13,107.43000030517578,189.72000122070312,1.0868903389921272
2023-04-14,108.87000274658203,186.36000061035156,1.1213180186455747
2023-04-17,105.97000122070312,185.52999877929688,1.096331942734647
2023-04-18,104.5,186.25,1.0769443925367905
2023-04-19,104.18000030517578,185.36000061035156,1.0788016510275626
2023-04-20,105.29000091552734,186.08999633789062,1.0860188726294564
2023-04-21,105.41000366210938,184.25,1.0981144392316902
2023-04-24,105.97000122070312,184.80999755859375,1.1006031420609417
2023-04-25,103.8499984741211,185.75,1.0731265562942929
2023-04-26,103.70999908447266,184.74000549316406,1.0775388777219927
2023-04-27,107.58999633789062,184.75,1.1177912764645503
2023-04-28,107.33999633789062,184.8000030517578,1.1148921879247176
2023-05-01,107.19999694824219,183.97000122070312,1.1184614813467046
2023-05-02,105.31999969482422,187.52000427246094,1.0780440705687377
2023-05-03,105.41000366210938,189.11000061035156,1.0698936321475738
2023-05-04,104.69000244140625,190.44000244140625,1.0551648170181556
2023-05-05,105.56999969482422,187.4600067138672,1.0809488960714844
2023-05-08,107.7699966430664,187.69000244140625,1.1021228323882462
2023-05-09,107.3499984741211,189.02000427246094,1.0901030235828943
