Date,Stock Price,Gold Price,GBI
2023-01-03,239.5800018310547,171.05999755859375,1.0
2023-01-04,229.10000610351562,172.6699981689453,0.9473405209760274
2023-01-05,222.30999755859375,170.52000427246094,0.9308539728559001
2023-01-06,224.92999267578125,173.7100067138672,0.9245287685317135
2023-01-09,227.1199951171875,174.10000610351562,0.9314391356446272
2023-01-10,228.85000610351562,174.74000549316406,0.9350966064712729
2023-01-11,235.77000427246094,174.6199951171875,0.9640342800189611
2023-01-12,238.50999450683594,176.63999938964844,0.964085221185557
2023-01-13,239.22999572753906,178.75999450683594,0.9555275152737721
2023-01-17,240.35000610351562,177.58999633789062,0.9663257151314588
2023-01-18,235.80999755859375,177.0800018310547,0.9508031099750461
2023-01-19,231.92999267578125,179.88999938964844,0.9205508673911845
2023-01-20,240.22000122070312,179.2899932861328,0.956645452702428
2023-01-23,242.5800018310547,179.6300048828125,0.9642152830871227
2023-01-24,242.0399932861328,180.27999877929688,0.9586001295598043
2023-01-25,240.61000061035156,181.11000061035156,0.9485694637294019
2023-01-26,248.0,179.47000122070312,0.9866377149256104
2023-01-27,248.16000366210938,179.22000122070312,0.9886514519994505
2023-01-30,242.7100067138672,178.75999450683594,0.9694273033867924
2023-01-31,247.80999755859375,179.41000366210938,0.9862115079730971
2023-02-01,252.75,181.6699981689453,0.9933581288462373
2023-02-02,264.6000061035156,177.89999389648438,1.0619689385466358
2023-02-03,258.3500061035156,173.4600067138672,1.0634253647773537
2023-02-06,256.7699890136719,173.82000732421875,1.0547326648420878
2023-02-07,267.55999755859375,173.97999572753906,1.0980440553343633
2023-02-08,266.7300109863281,174.41000366210938,1.0919390291441557
2023-02-09,263.6199951171875,173.02999877929688,1.0878144927212727
2023-02-10,263.1000061035156,173.36000061035156,1.0836021446649169
2023-02-13,271.32000732421875,172.47999572753906,1.1231583365311568
2023-02-14,272.1700134277344,172.61000061035156,1.1258284474709137
2023-02-15,269.32000732421875,170.88999938964844,1.1252521903334944
2023-02-16,262.1499938964844,170.75,1.0961930321251647
2023-02-17,258.05999755859375,171.25999450683594,1.0758770925649184
2023-02-21,252.6699981689453,170.6199951171875,1.0573570117537727
2023-02-22,251.50999450683594,169.66000366210938,1.0584581061581206
2023-02-23,254.77000427246094,169.57000732421875,1.0727466155495002
2023-02-24,249.22000122070312,168.35000610351562,1.0569821543938596
2023-02-27,250.16000366210938,169.00999450683594,1.0568257452604046
2023-02-28,249.4199981689453,169.77999877929688,1.048920668757662
2023-03-01,246.27000427246094,170.75999450683594,1.029729805005194
2023-03-02,251.11000061035156,170.66000366210938,1.050582484965104
2023-03-03,255.2899932861328,172.49000549316406,1.0567390430639092
2023-03-06,256.8699951171875,171.6199951171875,1.0686694385987157
2023-03-07,254.14999389648438,168.6199951171875,1.0761651620346055
2023-03-08,253.6999969482422,168.5399932861328,1.0747696332906864
2023-03-09,252.32000732421875,170.1999969482422,1.0584979913658992
2023-03-10,248.58999633789062,173.8699951171875,1.020838177760161
2023-03-13,253.9199981689453,177.86000061035156,1.01933400941609
2023-03-14,260.7900085449219,176.8300018310547,1.0530109679845072
2023-03-15,265.44000244140625,178.2100067138672,1.0634869956622404
2023-03-16,276.20001220703125,178.57000732421875,1.104366119523515
2023-03-17,279.42999267578125,183.77000427246094,1.0856661359296544
2023-03-20,272.2300109863281,183.83999633789062,1.0572894424655184
2023-03-21,273.7799987792969,180.3699951171875,1.083765498732323
2023-03-22,272.2900085449219,183.44000244140625,1.0598284063962353
2023-03-23,277.6600036621094,185.74000549316406,1.067347331396708
2023-03-24,280.57000732421875,183.64999389648438,1.0908077700308232
2023-03-27,276.3800048828125,181.9499969482422,1.084557208240046
2023-03-28,275.2300109863281,183.44000244140625,1.0712717131812604
2023-03-29,280.510009765625,182.52999877929688,1.097266221563518
2023-03-30,284.04998779296875,184.17999267578125,1.1011594778516993
2023-03-31,288.29998779296875,183.22000122070312,1.1234911090433233
2023-04-03,287.2300109863281,184.5399932861328,1.1113150912773158
2023-04-04,287.17999267578125,187.97999572753906,1.0907882279793022
2023-04-05,284.3399963378906,187.8300018310547,1.0808635922789258
2023-04-06,291.6000061035156,186.49000549316406,1.116425800883957
2023-04-10,289.3900146484375,185.11000061035156,1.1162245167784413
2023-04-11,282.8299865722656,186.27999877929688,1.0840694956382746
2023-04-12,283.489990234375,187.19000244140625,1.0813168649931912
2023-04-13,289.8399963378906,189.72000122070312,1.0907948890177799
2023-04-14,286.1400146484375,186.36000061035156,1.0962858016297992
2023-04-17,288.79998779296875,185.52999877929688,1.111426957736362
2023-04-18,288.3699951171875,186.25,1.1054820271876433
2023-04-19,288.45001220703125,185.36000061035156,1.111098182166356
2023-04-20,286.1099853515625,186.08999633789062,1.0977612218738935
2023-04-21,285.760009765625,184.25,1.1073677035050342
2023-04-24,281.7699890136719,184.80999755859375,1.0885970957878717
2023-04-25,275.4200134277344,185.75,1.0586796625916721
2023-04-26,295.3699951171875,184.74000549316406,1.141572034628068
2023-04-27,304.8299865722656,184.75,1.1780701107477487
2023-04-28,307.260009765625,184.8000030517578,1.1871400684127504
2023-05-01,305.55999755859375,183.97000122070312,1.185898130022217
2023-05-02,305.4100036621094,187.52000427246094,1.162876385958076
2023-05-03,304.3999938964844,189.11000061035156,1.149285800384812
2023-05-04,305.4100036621094,190.44000244140625,1.1450461146170952
2023-05-05,310.6499938964844,187.4600067138672,1.1832066960422152
2023-05-08,308.6499938964844,187.69000244140625,1.1741485073815359
2023-05-09,307.0,189.02000427246094,1.1596541978235533
