Date,Stock Price,Gold Price,GBI,Stock Symbol
2025-02-19,244.8699951171875,270.8500061035156,1.2508994458662734,AAPL
2025-02-20,245.8300018310547,270.989990234375,1.2551548609386767,AAPL
2025-02-21,245.5500030517578,270.739990234375,1.2548829315259247,AAPL
2025-02-24,247.10000610351562,272.2099914550781,1.255984765011779,AAPL
2025-02-25,247.0399932861328,268.6199951171875,1.2724613716438227,AAPL
2025-02-26,240.36000061035156,269.0299987792969,1.2361670521321226,AAPL
2025-02-27,237.3000030517578,264.92999267578125,1.2393166762129442,AAPL
2025-02-28,241.83999633789062,263.2699890136719,1.2709909246704354,AAPL
2025-03-03,238.02999877929688,266.739990234375,1.2346937242814526,AAPL
2025-03-04,235.92999267578125,269.05999755859375,1.2132483170801827,AAPL
2025-03-05,235.74000549316406,269.6199951171875,1.2097534521597275,AAPL
2025-03-06,235.3300018310547,268.25,1.2138170814704023,AAPL
2025-03-07,239.07000732421875,268.3900146484375,1.2324644983182964,AAPL
2025-03-10,227.47999572753906,266.0400085449219,1.1830740693330593,AAPL
2025-03-11,220.83999633789062,269.1600036621094,1.1352274476490019,AAPL
2025-03-12,216.97999572753906,270.3299865722656,1.1105577591201579,AAPL
2025-03-13,209.67999267578125,275.1300048828125,1.054471179343818,AAPL
2025-03-14,213.49000549316406,275.239990234375,1.073202540080062,AAPL
2025-03-17,214.0,276.7300109863281,1.0699739154445207,AAPL
2025-03-18,212.69000244140625,279.9599914550781,1.0511550519765998,AAPL
2025-03-19,215.24000549316406,281.1099853515625,1.0594059291277853,AAPL
2025-03-20,214.10000610351562,280.75,1.0551460853192849,AAPL
2025-03-21,218.27000427246094,278.489990234375,1.0844265560051547,AAPL
2025-03-24,220.72999572753906,277.25,1.1015532022592585,AAPL
2025-03-25,223.75,278.4700012207031,1.1117325068401478,AAPL
2025-03-26,221.52999877929688,278.239990234375,1.1016120376873244,AAPL
2025-03-27,223.85000610351562,281.9700012207031,1.0984236666076697,AAPL
2025-03-28,217.89999389648438,284.05999755859375,1.0613602449717108,AAPL
2025-03-31,222.1300048828125,288.1400146484375,1.0666435941659094,AAPL
2025-04-01,223.19000244140625,287.57000732421875,1.0738579229687577,AAPL
2025-04-02,223.88999938964844,288.1600036621094,1.075020315244736,AAPL
2025-04-03,203.19000244140625,286.4200134277344,0.9815550279641544,AAPL
2025-04-04,188.3800048828125,279.7200012207031,0.9318091261577617,AAPL
2025-04-07,181.4600067138672,273.7099914550781,0.9172884999253668,AAPL
2025-04-08,172.4199981689453,275.20001220703125,0.8668717787098025,AAPL
2025-04-09,198.85000610351562,285.3800048828125,0.9640903700401674,AAPL
2025-04-10,190.4199981689453,292.3500061035156,0.9012081834024241,AAPL
2025-04-11,198.14999389648438,297.92999267578125,0.9202281506820696,AAPL
2025-04-14,202.52000427246094,296.2300109863281,0.945920310210425,AAPL
2025-04-15,202.13999938964844,297.7799987792969,0.9392309895668518,AAPL
2025-04-16,194.27000427246094,307.4700012207031,0.8742158524217751,AAPL
2025-04-17,196.97999572753906,306.1199951171875,0.8903199463419585,AAPL
2025-04-21,193.16000366210938,315.5899963378906,0.8468561657473971,AAPL
